stationing;easting;northing;elevation;azimuth;slope;gauge;cantrad;trackradius;guid;cq;odometer;airtemperature;airpressure;sleeper;corr_3dsmoothing_sit;corr_3dsmoothing_elev;corr_3dsmoothing_dist;tpstype;comp_e;comp_n;comp_h;imu_roll_rad;sync_value;datetime;origin;
329328.5749;451704.0345;4565301.4849;474.4995;1.56244218818;0.00909770527851;1.4339;0.000224;0.000;AA039C81-9789-494B-8031-1150B918DE79;NA;329328.6517;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002549;967371;20171002233843;IMUABS;
329328.7170;451704.1766;4565301.4861;474.5007;1.56239820769;0.00908929644356;1.4339;0.000252;0.000;37DA144C-1079-4F77-8A82-B13ADEB9B607;NA;329328.7982;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002577;967471;20171002233844;IMUABS;
329328.8633;451704.3229;4565301.4873;474.5020;1.56242863982;0.00905329463716;1.4340;0.000236;0.000;321697A0-92FF-4DBF-908B-DF63C7483A40;NA;329328.9447;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002562;967571;20171002233844;IMUABS;
329329.0053;451704.4649;4565301.4884;474.5034;1.56244523767;0.00900217021577;1.4340;0.000260;0.000;157630E2-555B-46A1-957D-5CC75F07BB4B;NA;329329.0860;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002585;967671;20171002233844;IMUABS;
329329.1496;451704.6092;4565301.4897;474.5047;1.56247041492;0.00902689272179;1.4340;0.000132;0.000;83B60495-2234-4C5C-8C53-CB08EE93BF41;NA;329329.2325;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002457;967771;20171002233844;IMUABS;
329329.2948;451704.7544;4565301.4909;474.5060;1.56256526926;0.00902914802535;1.4340;0.000178;0.000;742353D8-8362-4D87-BD1F-6F7E25C21896;NA;329329.3737;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002503;967871;20171002233844;IMUABS;
329329.4369;451704.8964;4565301.4920;474.5073;1.56255703505;0.00888372299721;1.4341;0.000135;0.000;5A152972-1883-4571-B5BB-AACDC44C119D;NA;329329.5150;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002461;967971;20171002233844;IMUABS;
329329.5778;451705.0373;4565301.4933;474.5085;1.56261054563;0.0087833646019;1.4341;0.000101;0.000;B9748C2C-B77E-4753-BACB-67AACCA8BE8B;NA;329329.6562;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002426;968071;20171002233844;IMUABS;
329329.7198;451705.1793;4565301.4944;474.5098;1.56271843621;0.00872912761431;1.4342;0.000210;0.000;1CF63ED9-E04C-44A6-8F5D-ECA7AA32A00C;NA;329329.8027;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002535;968171;20171002233844;IMUABS;
329329.8649;451705.3244;4565301.4955;474.5110;1.56267028355;0.00857979636031;1.4342;0.000121;0.000;00E452D3-094F-45AD-BE7E-9E99924EBE3A;NA;329329.9440;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002447;968271;20171002233844;IMUABS;
329330.0068;451705.4663;4565301.4967;474.5122;1.56271743533;0.00847593969688;1.4342;0.000149;0.000;F8A7B2B4-3D7A-4594-8435-1F54661A2728;NA;329330.0904;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002475;968371;20171002233844;IMUABS;
329330.1519;451705.6114;4565301.4978;474.5135;1.56281889226;0.00842287000198;1.4342;0.000153;0.000;9097C4E7-18AE-4034-9B26-B5A549FB5174;NA;329330.2369;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002479;968471;20171002233845;IMUABS;
329330.2981;451705.7576;4565301.4990;474.5147;1.56279460596;0.00840164852292;1.4341;0.000141;0.000;13E96843-2505-4D4D-891F-A9B0986F1FFE;NA;329330.3834;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002466;968571;20171002233845;IMUABS;
329330.4391;451705.8986;4565301.5002;474.5158;1.56281082503;0.0084409101057;1.4341;0.000185;0.000;AE0A793F-2742-49DC-BDE4-E4F36FD51A56;NA;329330.5247;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002511;968671;20171002233845;IMUABS;
329330.5812;451706.0407;4565301.5013;474.5170;1.56282616987;0.00842501118843;1.4341;0.000268;0.000;D72074B5-A0A8-4093-A30A-344FA6CAAF35;NA;329330.6659;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002594;968771;20171002233845;IMUABS;
329330.7222;451706.1817;4565301.5024;474.5182;1.56288836091;0.00842478327853;1.4340;0.000196;0.000;D58439D2-D749-4AA5-87A3-2DB748BC58D2;NA;329330.8072;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002521;968871;20171002233845;IMUABS;
329330.8625;451706.3219;4565301.5035;474.5194;1.56305859429;0.0085000601347;1.4340;0.000266;0.000;7F9EE651-7F16-4F76-9582-B5F34DB80CE9;NA;329330.9484;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002592;968971;20171002233845;IMUABS;
329331.0001;451706.4595;4565301.5046;474.5206;1.56318965282;0.008579115066;1.4339;0.000220;0.000;9BF3814C-B3A9-4801-A6F1-A19859F18511;NA;329331.0844;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002546;969071;20171002233845;IMUABS;
329331.1409;451706.6003;4565301.5057;474.5218;1.56326746492;0.00866447089683;1.4339;0.000161;0.000;3F470380-12DA-4CBB-B2D6-A3A4E48EC85B;NA;329331.2257;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002486;969171;20171002233845;IMUABS;
329331.2800;451706.7394;4565301.5067;474.5230;1.56340369761;0.00873293811687;1.4338;0.000250;0.000;BFF427A7-2B5E-487F-9FEF-46DCB0E86300;NA;329331.3669;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002576;969271;20171002233845;IMUABS;
329331.4210;451706.8804;4565301.5077;474.5242;1.56351937571;0.0088275456902;1.4338;0.000143;0.000;3F709670-9CEB-4E0F-8A31-95D7EFCF761A;NA;329331.5082;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002468;969371;20171002233845;IMUABS;
329331.5578;451707.0172;4565301.5087;474.5254;1.56370851404;0.00884840202806;1.4338;0.000158;0.000;86B0566C-9333-4254-865B-D794FBB08BAE;NA;329331.6442;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002484;969471;20171002233846;IMUABS;
329331.6977;451707.1571;4565301.5097;474.5267;1.5637854637;0.00887280631974;1.4338;0.000189;0.000;DE21D0AC-2182-480E-82A6-6A4698A39396;NA;329331.7855;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002515;969571;20171002233846;IMUABS;
329331.8335;451707.2929;4565301.5106;474.5279;1.56380667215;0.00893652375456;1.4339;0.000166;0.000;F534AD6B-FCDE-4E38-995B-01D0AE5D1662;NA;329331.9163;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002492;969671;20171002233846;IMUABS;
329331.9692;451707.4286;4565301.5116;474.5292;1.56387386775;0.00905136583316;1.4338;0.000051;0.000;6595E3D8-F27C-4C77-8742-3260570F22D2;NA;329332.0575;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002376;969771;20171002233846;IMUABS;
329332.1008;451707.5602;4565301.5124;474.5303;1.56387987255;0.00906881245313;1.4338;-0.000014;0.000;10621A66-3399-41D8-BB8F-D4C6C521D0EE;NA;329332.1883;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002312;969871;20171002233846;IMUABS;
329332.2355;451707.6949;4565301.5134;474.5315;1.5638809786;0.00905332685954;1.4339;-0.000018;0.000;2500096F-DEFE-4755-B4F0-0D74B2306810;NA;329332.3243;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002308;969971;20171002233846;IMUABS;
329332.3674;451707.8267;4565301.5143;474.5327;1.56375655149;0.00910820373004;1.4339;-0.000031;0.000;3539AA9C-3CE8-4D9A-BE4B-3B34E585AA5E;NA;329332.4551;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002294;970071;20171002233846;IMUABS;
329332.5033;451707.9626;4565301.5152;474.5340;1.56365696738;0.00911068523323;1.4339;-0.000024;0.000;97CCF57F-9634-4177-8AC9-4A0C06C81730;NA;329332.5911;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002302;970171;20171002233846;IMUABS;
329332.6381;451708.0974;4565301.5162;474.5352;1.56349593781;0.00920024306663;1.4339;-0.000107;0.000;97C20174-CEE3-41F5-93B7-DE42F0F1329F;NA;329332.7272;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002218;970271;20171002233846;IMUABS;
329332.7699;451708.2292;4565301.5171;474.5364;1.56339464595;0.00927509526601;1.4339;-0.000157;0.000;C0534EC8-2EEE-401C-9538-00179E8D7506;NA;329332.8580;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002168;970371;20171002233846;IMUABS;
329332.9058;451708.3651;4565301.5182;474.5377;1.56323116839;0.00923357853164;1.4339;-0.000234;0.000;558D64A9-FFE4-44D9-986A-D00EC403A6E3;NA;329332.9940;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002091;970471;20171002233847;IMUABS;
329333.0365;451708.4958;4565301.5192;474.5389;1.56302845972;0.00920153729398;1.4339;-0.000245;0.000;AAE42AD4-10D7-4882-9A72-E00E52B217CD;NA;329333.1248;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002081;970571;20171002233847;IMUABS;
329333.1673;451708.6266;4565301.5202;474.5401;1.56284876325;0.00926653183946;1.4339;-0.000229;0.000;B29B8514-BDEB-4F55-B752-8C825EDD4ED7;NA;329333.2556;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002096;970671;20171002233847;IMUABS;
329333.3023;451708.7616;4565301.5213;474.5414;1.56262672703;0.00922187900157;1.4338;-0.000296;0.000;EEA93A1E-A2C5-45B5-83F9-689211DEAA13;NA;329333.3863;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002029;970771;20171002233847;IMUABS;
329333.4286;451708.8879;4565301.5223;474.5425;1.56257344121;0.00917816065878;1.4338;-0.000275;0.000;3CF0DDBE-DD06-4B97-B6E0-1D937DD7E606;NA;329333.5171;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002051;970871;20171002233847;IMUABS;
329333.5584;451709.0177;4565301.5234;474.5437;1.562431693;0.0091309673057;1.4339;-0.000275;0.000;9FD20B64-EDCF-4721-A81D-768B95FE3314;NA;329333.6479;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002050;970971;20171002233847;IMUABS;
329333.6850;451709.1442;4565301.5245;474.5449;1.56239165864;0.00907290856248;1.4338;-0.000303;0.000;54FE3118-8D7D-4262-B5B3-37ECBBD36A4E;NA;329333.7735;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002022;971071;20171002233847;IMUABS;
329333.8101;451709.2693;4565301.5256;474.5460;1.56231865489;0.00897133931587;1.4338;-0.000268;0.000;CE660BDC-ED6B-49A9-8D21-8BA5700107DA;NA;329333.8990;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002058;971171;20171002233847;IMUABS;
329333.9409;451709.4001;4565301.5267;474.5472;1.56221586615;0.00897089797602;1.4339;-0.000303;0.000;A178C9D6-787A-4468-930F-A407A5A4E68A;NA;329334.0298;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002023;971271;20171002233847;IMUABS;
329334.0662;451709.5254;4565301.5278;474.5483;1.56222976797;0.00895652243472;1.4338;-0.000343;0.000;2D63CA07-60AB-450C-8F79-C9D3A20DCC65;NA;329334.1554;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001983;971371;20171002233847;IMUABS;
329334.1915;451709.6507;4565301.5288;474.5494;1.56221287825;0.00878776160811;1.4339;-0.000296;0.000;8119355C-F10D-487F-BBA1-DFDE7B8B02B0;NA;329334.2810;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002030;971471;20171002233848;IMUABS;
329334.3171;451709.7763;4565301.5299;474.5505;1.56226669315;0.00880800512102;1.4339;-0.000246;0.000;AEBCFF32-02C9-4293-A201-4A635CDE01DE;NA;329334.4065;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002080;971571;20171002233848;IMUABS;
329334.4427;451709.9019;4565301.5310;474.5516;1.56209467004;0.00871370849702;1.4339;-0.000230;0.000;6DB31791-7562-4B56-8E37-D3C54409358C;NA;329334.5321;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002096;971671;20171002233848;IMUABS;
329334.5624;451710.0216;4565301.5320;474.5527;1.56214866936;0.00875870245824;1.4338;-0.000316;0.000;7044FDD8-5905-49ED-BF0E-D26AB0ED6A28;NA;329334.6524;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002009;971771;20171002233848;IMUABS;
329334.6865;451710.1457;4565301.5331;474.5537;1.56209469468;0.00882173729711;1.4339;-0.000350;0.000;C0CA462C-8113-42E3-857A-98C828FD639F;NA;329334.7780;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001976;971871;20171002233848;IMUABS;
329334.8083;451710.2675;4565301.5341;474.5548;1.56208391126;0.00889052287111;1.4339;-0.000270;0.000;80640A11-ABF2-4418-A7DA-F9FEFDFA7F6F;NA;329334.8983;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002055;971971;20171002233848;IMUABS;
329334.9285;451710.3877;4565301.5353;474.5558;1.56201198536;0.00888392584588;1.4338;-0.000313;0.000;6F8107AF-179F-40FD-9FF6-C79DF813B75C;NA;329335.0186;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002013;972071;20171002233848;IMUABS;
329335.0489;451710.5080;4565301.5363;474.5569;1.56197229185;0.008835323777;1.4339;-0.000247;0.000;2BD6F70A-358A-4E3C-AC17-B5DF1D9A5286;NA;329335.1389;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002078;972171;20171002233848;IMUABS;
329335.1678;451710.6269;4565301.5373;474.5580;1.56196341537;0.00891726207128;1.4339;-0.000265;0.000;1F71045F-3AE3-4D60-B52F-1401D656F216;NA;329335.2593;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002061;972271;20171002233848;IMUABS;
329335.2838;451710.7429;4565301.5383;474.5591;1.5619187152;0.00889766291191;1.4340;-0.000310;0.000;E8A1F451-C0B7-4712-AF01-6D26D75C112F;NA;329335.3744;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002016;972371;20171002233848;IMUABS;
329335.3987;451710.8578;4565301.5394;474.5601;1.56203308644;0.00891317873206;1.4340;-0.000303;0.000;2F707178-A912-4B16-A3E0-1024FC900B12;NA;329335.4895;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002023;972471;20171002233849;IMUABS;
329335.5136;451710.9727;4565301.5404;474.5611;1.56207320786;0.008959539724;1.4340;-0.000268;0.000;EF6F4D5A-AF04-42B6-8C95-5A62A8BE4F03;NA;329335.6045;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002058;972571;20171002233849;IMUABS;
329335.6272;451711.0863;4565301.5414;474.5621;1.56209156288;0.00900104741347;1.4340;-0.000258;0.000;C09544B7-7C7F-4F77-B336-397759CD414B;NA;329335.7196;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002067;972671;20171002233849;IMUABS;
329335.7380;451711.1971;4565301.5424;474.5631;1.5620075886;0.00895879941145;1.4341;-0.000243;0.000;9C55B79E-21A0-4C55-957C-95CC8AA78150;NA;329335.8295;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002083;972771;20171002233849;IMUABS;
329335.8476;451711.3067;4565301.5433;474.5640;1.56202630831;0.00896527275541;1.4342;-0.000194;0.000;723B3F6C-92F5-4D6A-A80D-0A3E215591F2;NA;329335.9394;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002131;972871;20171002233849;IMUABS;
329335.9575;451711.4166;4565301.5443;474.5650;1.5620675804;0.00902473251135;1.4342;-0.000193;0.000;E9D0CE81-F028-41CB-9A66-1F5D824C4A47;NA;329336.0492;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002132;972971;20171002233849;IMUABS;
329336.0619;451711.5210;4565301.5451;474.5660;1.56204146164;0.00905450661153;1.4342;-0.000202;0.000;E44D6773-7F5C-4210-A9FE-D7D5F4B08667;NA;329336.1539;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002124;973071;20171002233849;IMUABS;
329336.1662;451711.6253;4565301.5460;474.5670;1.56203090836;0.00908075727657;1.4342;-0.000251;0.000;AD29C34E-AA84-4CB8-9DC2-245FFB29EDE4;NA;329336.2585;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002075;973171;20171002233849;IMUABS;
329336.2696;451711.7287;4565301.5470;474.5679;1.56201978324;0.00915745370405;1.4342;-0.000260;0.000;C1579BB5-27F6-426C-A851-01D35454467B;NA;329336.3579;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002065;973271;20171002233849;IMUABS;
329336.4644;451711.9234;4565301.5487;474.5697;1.56202883151;0.00935335666404;1.4342;-0.000377;0.000;1D78B520-0607-46D0-897A-8293B5317DD3;NA;329336.5567;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001949;973471;20171002233850;IMUABS;
329336.6418;451712.1008;4565301.5503;474.5713;1.56192469189;0.00934690467826;1.4342;-0.000327;0.000;FB51DDF0-0E7C-4D62-A245-AC8607057842;NA;329336.7293;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001999;973671;20171002233850;IMUABS;
329336.7994;451712.2584;4565301.5517;474.5728;1.56205372107;0.00941168607417;1.4342;-0.000286;0.000;823F9A2E-66B4-46D4-AFBE-DE9D7363D169;NA;329336.8915;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.002039;973871;20171002233850;IMUABS;
329336.9399;451712.3989;4565301.5529;474.5742;1.56214337165;0.00945290890513;1.4342;-0.000378;0.000;D7150907-3B14-4C2E-97A9-EB8E25B21906;NA;329337.0328;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001948;974071;20171002233850;IMUABS;
329337.0516;451712.5106;4565301.5539;474.5752;1.56222742947;0.00955843653917;1.4341;-0.000453;0.000;BDD40942-4E68-4856-AF19-F74BA9BAF359;NA;329337.1426;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001872;974271;20171002233850;IMUABS;
329337.1703;451712.6292;4565301.5549;474.5764;1.56236182267;0.0095772089059;1.4341;-0.000395;0.000;5720861F-A854-4962-8478-3F48576EA9F7;NA;329337.2630;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001931;974571;20171002233851;IMUABS;
329337.3226;451712.7816;4565301.5562;474.5778;1.56242323452;0.00960432816392;1.4341;-0.000494;0.000;79CDF4DA-4A59-46A6-B54E-B86343FF7477;NA;329337.3189;293.100;101300.000;;NA;NA;NA;S;NA;NA;NA;0.001912;1084898;20171002234041;IMUABS;
329337.4476;451712.9065;4565301.5572;474.5790;1.56246456813;0.00954620880958;1.4341;-0.000431;0.000;A1B21171-C3D3-47B7-84D1-F87E4883D300;NA;329337.4444;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001975;1091298;20171002234047;IMUABS;
329337.5571;451713.0160;4565301.5581;474.5801;1.56257479905;0.0095689539156;1.4341;-0.000430;0.000;03660168-EBA5-4B75-9F61-4B9CDA677312;NA;329337.5543;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001976;1091498;20171002234048;IMUABS;
329337.6975;451713.1564;4565301.5592;474.5814;1.56271604448;0.00944310014722;1.4341;-0.000435;0.000;1D50B4AE-441A-4223-BC63-0CC185FE40E3;NA;329337.6956;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001970;1091698;20171002234048;IMUABS;
329337.8494;451713.3083;4565301.5605;474.5829;1.5627849246;0.00940883069644;1.4341;-0.000430;0.000;EA2935BC-B70E-4346-ABF8-0CDED3F72184;NA;329337.8473;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001975;1091898;20171002234048;IMUABS;
329338.0212;451713.4801;4565301.5619;474.5845;1.5628329138;0.00933591025304;1.4340;-0.000436;0.000;10818F43-11EA-4CD0-B011-F437F4A02133;NA;329338.0199;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001969;1092098;20171002234048;IMUABS;
329338.2093;451713.6682;4565301.5633;474.5862;1.56281120845;0.00924545191314;1.4340;-0.000455;0.000;7392A5E1-71B8-4224-B3CC-D13290F8F9FC;NA;329338.2082;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001950;1092298;20171002234048;IMUABS;
329338.4085;451713.8674;4565301.5649;474.5880;1.5628141264;0.00911610734683;1.4340;-0.000428;0.000;2690DFD2-9FB1-48A3-857C-6244EA89710B;NA;329338.4070;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001977;1092498;20171002234049;IMUABS;
329338.5129;451713.9718;4565301.5657;474.5890;1.56282878019;0.00907669211328;1.4341;-0.000425;0.000;920068DF-C6E8-4F8C-95A4-8A83252FBB46;NA;329338.5117;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001981;1092598;20171002234049;IMUABS;
329338.6222;451714.0811;4565301.5666;474.5900;1.56272948937;0.00903734673404;1.4340;-0.000473;0.000;6AFB07E2-1940-4427-A69D-879152F058AC;NA;329338.6215;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001933;1092698;20171002234049;IMUABS;
329338.7364;451714.1953;4565301.5675;474.5910;1.56269351869;0.00902462290522;1.4340;-0.000567;0.000;E5E212AE-7249-46A4-9560-158F44D66A66;NA;329338.7366;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001839;1092798;20171002234049;IMUABS;
329338.8469;451714.3058;4565301.5685;474.5920;1.5627551687;0.00904664626181;1.4339;-0.000519;0.000;711B6D40-5710-4536-AC1C-5733B1F53C4E;NA;329338.8465;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001886;1092898;20171002234049;IMUABS;
329338.9665;451714.4253;4565301.5694;474.5931;1.5627585671;0.0091261231635;1.4340;-0.000510;0.000;62494684-8C19-4EC7-BF54-EDE5034F6713;NA;329338.9668;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001896;1092998;20171002234049;IMUABS;
329339.0828;451714.5416;4565301.5704;474.5941;1.56268200222;0.00905054134436;1.4339;-0.000549;0.000;C06E110E-2B64-4798-8A40-1C59FF998803;NA;329339.0819;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001856;1093098;20171002234049;IMUABS;
329339.2067;451714.6655;4565301.5714;474.5952;1.56271486844;0.00900191980441;1.4339;-0.000469;0.000;0014066F-B90E-4BDD-897C-C768F44E1AD0;NA;329339.2075;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001937;1093198;20171002234049;IMUABS;
329339.3281;451714.7869;4565301.5723;474.5963;1.56276897005;0.00901374689119;1.4339;-0.000442;0.000;BB3D1932-8065-4E4D-833B-D2D66963BB80;NA;329339.3278;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001963;1093298;20171002234049;IMUABS;
329339.4571;451714.9159;4565301.5733;474.5976;1.56271300786;0.00898210819652;1.4339;-0.000532;0.000;3F8A0988-AAD7-4B43-9A9A-3B4FB1BEEDD4;NA;329339.4586;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001873;1093398;20171002234049;IMUABS;
329339.5840;451715.0428;4565301.5744;474.5987;1.56277050767;0.0090004981427;1.4339;-0.000657;0.000;B4E1DCA0-1597-4294-B9B6-CC1D7D81842B;NA;329339.5842;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001749;1093498;20171002234050;IMUABS;
329339.7136;451715.1724;4565301.5754;474.5998;1.56283044766;0.00906866775528;1.4338;-0.000614;0.000;80A1FC44-72B7-4E7D-B3B1-6ABB46D8E7CF;NA;329339.7149;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001791;1093598;20171002234050;IMUABS;
329339.8453;451715.3041;4565301.5765;474.6010;1.56273291993;0.00902261963075;1.4338;-0.000593;0.000;075AF222-46C7-4DC0-8448-12212F1600A8;NA;329339.8510;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001813;1093698;20171002234050;IMUABS;
329339.9800;451715.4388;4565301.5776;474.6022;1.56265078184;0.008845525218;1.4338;-0.000589;0.000;3E7643B0-1F30-400B-86A2-FDD252D36DD4;NA;329339.9818;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001816;1093798;20171002234050;IMUABS;
329340.1169;451715.5757;4565301.5787;474.6034;1.56264101021;0.00888864550737;1.4338;-0.000614;0.000;069DA347-073E-41F2-ABF4-BE4E1A5E3EBB;NA;329340.1178;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001791;1093898;20171002234050;IMUABS;
329340.2519;451715.7106;4565301.5797;474.6047;1.56256643989;0.00895465071712;1.4338;-0.000678;0.000;957DF279-34D9-4D74-87AC-852F0146D310;NA;329340.2538;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001727;1093998;20171002234050;IMUABS;
329340.3927;451715.8514;4565301.5809;474.6059;1.56256086253;0.00900357753937;1.4338;-0.000723;0.000;051F51BB-8E4B-4E3D-A36A-88A5D68DBFFC;NA;329340.3951;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001682;1094098;20171002234050;IMUABS;
329340.5336;451715.9923;4565301.5821;474.6071;1.56250107632;0.00905581896558;1.4337;-0.000614;0.000;803C2DED-4F81-4DED-BDC0-50DE481847C2;NA;329340.5363;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001791;1094198;20171002234050;IMUABS;
329340.6747;451716.1334;4565301.5833;474.6084;1.56234635249;0.00906579887449;1.4337;-0.000571;0.000;867373CA-9460-451E-A90B-A63E64E3C3F1;NA;329340.6776;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001834;1094298;20171002234050;IMUABS;
329340.8174;451716.2761;4565301.5845;474.6097;1.56226661378;0.0091107720852;1.4338;-0.000635;0.000;47A8F950-E0EC-4C59-89BA-9373E22782AE;NA;329340.8188;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001771;1094398;20171002234050;IMUABS;
329340.9627;451716.4214;4565301.5857;474.6111;1.56232126998;0.00924726857084;1.4338;-0.000592;0.000;1EBB5662-8314-4381-8858-397CFEDAF787;NA;329340.9653;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001813;1094498;20171002234051;IMUABS;
329341.1101;451716.5688;4565301.5870;474.6124;1.56233974023;0.00936992190741;1.4338;-0.000545;0.000;78BA431B-E14B-4E9C-983C-1462B914BD7C;NA;329341.1118;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001860;1094598;20171002234051;IMUABS;
329341.2554;451716.7141;4565301.5883;474.6138;1.56241204658;0.00941820100284;1.4338;-0.000493;0.000;56D9CDFC-2860-4E57-BD17-D39C9FB1BE20;NA;329341.2583;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001912;1094698;20171002234051;IMUABS;
329341.4078;451716.8665;4565301.5895;474.6152;1.56246005009;0.00947036281244;1.4338;-0.000438;0.000;648F1E1B-4E50-4C5E-87E3-6B3E5974F5C1;NA;329341.4100;293.100;101300.000;;NA;NA;NA;C;NA;NA;NA;0.001967;1094798;20171002234051;IMUABS;
